12,21,80,600,19
0,21,79,600,8
16,21,81,600,19
4,21,78,600,8
14,21,79,600,19
15,21,79,600,19
8,21,78,600,8
12,21,78,600,19
7,21,78,600,8
6,21,77,600,8
14,21,75,600,19
8,21,75,600,8
14,21,74,600,19
6,21,74,600,8
17,21,74,600,19
9,21,74,600,8
12,21,73,600,19
18,21,74,600,19
14,21,73,600,19
16,21,73,600,19
18,21,72,600,19
3,21,74,600,8
15,21,75,600,19
13,21,74,600,19
15,21,73,600,19
17,21,73,600,19
4,21,72,600,8
15,22,73,600,17
12,22,73,600,17
17,22,73,600,17
11,22,73,600,14
16,22,73,600,17
1,22,73,600,14
14,22,72,600,17
2,22,71,600,14
10,22,71,600,14
7,22,70,600,14
10,22,70,600,14
15,22,70,600,17
5,22,71,600,14
13,22,70,600,17
0,22,70,600,14
12,22,69,600,17
9,22,69,600,14
3,22,70,600,14
13,22,71,600,17
8,22,73,600,14
13,22,73,600,17
18,22,73,600,17
7,22,72,600,14
15,22,72,600,17
16,22,70,600,17
12,22,70,600,17
16,22,69,600,17
4,22,69,600,14
17,22,69,600,17
5,22,68,600,14
8,22,69,600,14
10,22,69,600,14
15,22,68,600,17
14,22,68,600,17
2,22,69,600,14
14,22,69,600,17
18,22,69,600,17
13,22,69,600,17
9,22,68,600,14
16,22,68,600,17
7,22,69,600,14
5,23,70,600,14
1,23,70,600,14
16,23,70,600,17
17,23,71,600,17
2,23,70,600,14
10,23,68,600,14
4,23,68,600,14
8,23,68,600,14
7,23,68,600,14
14,23,68,600,17
0,23,68,600,14
15,23,67,500,17
15,23,66,600,17
8,23,66,500,14
11,22,62,600,14
6,23,65,500,14
7,23,65,600,14
18,23,66,600,17
17,23,66,600,17
14,23,65,600,17
5,23,65,600,14
3,23,66,600,14
11,23,67,600,14
8,23,67,600,14
14,23,66,500,17
1,23,66,600,14
1,23,65,600,14
13,23,64,600,17
16,23,64,600,17
13,23,65,600,17
14,23,67,600,17
13,23,69,600,17
14,23,69,600,17
12,23,69,600,17
11,23,68,600,14
16,23,68,600,17
0,23,67,600,14
14,23,66,600,17
12,23,66,600,17
0,23,66,600,14
13,23,66,600,17
18,23,67,600,17
13,23,67,600,17
15,23,69,600,17
6,23,69,600,14
3,23,69,600,14
0,23,69,600,14
16,23,69,600,17
7,23,69,600,14
17,23,69,600,17
13,23,68,600,17
15,23,67,600,17
12,23,68,600,17
1,23,68,600,14
8,23,69,600,14
3,24,70,600,14
1,24,69,600,14
9,24,69,600,14
14,24,70,600,17
12,24,70,600,17
12,23,71,600,17
12,23,70,600,17
2,24,69,600,14
14,24,69,600,17
12,24,68,600,17
18,24,68,600,17
18,24,69,600,17
0,24,70,600,14
6,24,70,600,14
15,24,70,600,17
13,24,69,600,17
5,24,69,600,14
3,24,69,600,14
13,24,70,600,17
4,24,70,600,14
6,24,69,600,14
11,24,69,600,14
13,24,68,600,17
10,24,68,600,14
9,24,67,600,14
0,24,66,600,14
1,24,67,600,14
15,24,66,600,17
13,24,64,600,17
8,24,65,600,14
0,24,67,600,14
14,24,66,600,17
17,24,66,600,17
1,24,66,600,14
11,24,62,600,14
17,24,65,600,17
16,24,67,600,17
15,24,67,600,17
17,24,67,600,17
7,24,66,600,14
14,24,67,600,17
6,24,67,600,14
2,24,66,600,14
8,24,66,600,14
4,24,67,600,14
11,23,69,600,14
4,23,70,600,14
14,23,71,600,17
18,23,71,600,17
2,23,67,600,14
12,23,67,600,17
17,23,68,600,17
5,23,69,600,14
17,23,70,600,17
17,23,67,600,17
9,23,67,600,14
7,23,67,600,14
5,23,67,600,14
8,23,70,600,14
9,23,68,600,14
15,23,65,600,17
12,23,65,600,17
6,23,71,600,14
4,23,73,600,14
16,24,73,600,17
6,24,74,600,14
11,24,75,600,14
2,23,75,600,14
15,23,74,600,17
10,24,72,600,14
15,24,73,600,17
5,23,71,600,14
13,23,71,600,17
4,23,71,600,14
9,23,71,600,14
10,24,71,600,14
4,24,71,600,14
15,24,71,600,17
16,24,70,600,17
14,24,68,600,17
8,24,68,600,14
11,24,67,600,14
3,24,68,600,14
17,24,69,600,17
8,24,70,600,14
18,24,70,600,17
16,24,69,600,17
1,24,70,600,14
3,24,71,600,14
4,24,69,600,14
16,24,68,600,17
15,24,69,600,17
17,24,70,600,17
13,24,71,600,17
13,24,72,600,17
12,24,71,600,17
11,24,71,600,14
12,24,69,600,17
2,24,67,600,14
11,24,68,600,14
9,24,68,600,14
5,24,67,600,14
8,24,67,600,14
7,24,69,600,14
8,24,69,600,14
5,24,68,600,14
10,24,67,600,14
7,24,68,600,14
13,24,67,600,17
15,24,68,600,17
0,24,68,600,14
18,24,67,600,17
0,25,67,600,14
6,24,68,600,14
5,24,66,600,14
5,24,64,600,14
6,24,63,600,14
0,24,64,600,14
3,24,67,600,14
4,24,68,600,14
16,24,65,600,17
8,24,64,600,14
6,24,66,600,14
10,24,69,600,14
2,24,70,600,14
10,24,64,600,14
7,24,63,600,14
9,24,64,600,14
7,24,64,600,14
11,24,66,600,14
7,24,67,600,14
17,24,64,600,17
1,24,63,600,14
0,25,65,600,14
12,24,67,600,17
5,24,65,600,14
10,25,68,600,14
12,25,68,600,17
14,24,67,700,16
13,24,66,700,16
3,24,66,700,13
15,24,65,700,16
3,24,65,700,13
4,24,64,700,13
12,24,66,700,16
2,24,65,700,13
12,24,65,700,16
1,24,65,700,13
17,24,64,700,16
1,24,63,700,13
5,24,63,700,13
1,24,62,600,14
14,24,64,700,16
4,24,66,700,13
8,24,66,700,13
9,24,63,700,13
17,24,63,600,17
7,24,62,700,13
7,24,63,700,13
10,24,64,700,13
9,24,64,700,13
4,24,65,700,13
16,24,66,700,16
0,24,66,700,13
11,24,66,700,13
14,24,65,700,16
12,24,63,700,16
11,24,62,700,13
16,24,64,700,16
14,24,63,700,16
16,24,63,700,16
3,24,63,700,13
18,24,63,700,16
4,24,63,700,13
5,24,64,700,13
2,24,63,700,13
0,24,64,700,13
14,24,66,700,16
15,24,67,700,16
13,24,67,700,16
0,24,67,700,13
0,25,68,700,13
12,25,67,700,16
7,24,67,700,13
17,24,67,700,16
18,24,67,700,16
9,24,66,700,13
6,24,66,700,13
18,25,66,700,16
10,24,66,700,13
3,25,67,700,13
15,25,67,700,16
15,25,66,700,16
15,24,66,700,16
5,24,65,700,13
5,25,66,700,13
13,25,65,700,16
18,24,65,700,16
0,25,64,700,13
14,24,62,700,16
12,24,62,700,16
12,25,64,700,16
8,25,65,700,13
9,25,65,700,13
0,25,65,700,13
16,24,65,700,16
9,24,65,700,13
11,25,65,700,13
12,25,65,700,16
4,25,65,700,13
7,24,66,700,13
18,24,66,700,16
17,24,66,700,16
8,25,67,700,13
4,25,67,700,13
9,25,68,700,13
14,25,68,700,16
10,25,68,700,13
13,25,68,700,16
15,25,68,700,16
1,25,67,700,13
13,25,69,700,16
17,25,69,700,16
15,25,69,700,16
18,25,69,700,16
5,25,69,700,13
1,25,69,700,13
18,25,68,700,16
16,25,68,700,16
17,25,68,700,16
12,25,69,700,16
8,25,69,700,13
18,24,64,700,16
18,25,64,700,16
7,24,65,700,13
15,25,64,700,16
13,25,64,700,16
1,24,64,700,13
16,25,64,700,16
10,25,66,700,13
11,24,67,700,13
8,25,66,700,13
12,25,68,700,16
13,25,67,700,16
7,25,67,700,13
11,25,67,700,13
17,25,67,700,16
10,24,67,700,13
6,24,65,700,13
10,24,63,700,13
7,25,65,700,13
13,25,66,700,16
16,24,67,700,16
18,25,67,700,16
14,25,67,700,16
0,25,66,700,13
7,25,66,700,13
15,25,65,700,16
14,25,66,700,16
11,25,64,700,13
6,25,64,700,13
2,25,65,700,13
9,25,64,700,13
7,25,64,700,13
1,25,64,700,13
14,25,64,700,16
3,24,64,700,13
14,25,65,700,16
12,25,66,700,16
11,25,66,700,13
4,25,66,700,13
6,25,65,700,13
5,25,64,700,13
17,25,66,700,16
17,25,65,700,16
15,24,63,700,16
16,24,62,700,16
8,24,63,700,13
16,25,65,700,16
10,25,65,700,13
12,24,67,700,16
1,25,66,700,13
19,25,67,700,16
9,25,67,700,13
16,25,66,700,16
1,24,66,700,13
5,24,67,700,13
0,24,65,700,13
2,24,64,700,13
13,24,64,700,16
6,24,64,700,13
2,24,66,700,13
3,25,66,700,13
16,25,67,700,16
10,25,67,700,13
5,24,66,700,13
0,25,67,700,13
1,24,67,700,13
10,25,64,700,13
0,24,63,700,13
8,25,63,700,13
7,25,63,700,13
10,25,63,700,13
13,24,63,700,16
5,25,63,700,13
1,25,65,700,13
3,25,65,700,13
5,25,67,700,13
6,25,66,700,13
9,25,66,700,13
2,25,66,700,13
2,25,68,700,13
6,25,67,700,13
4,25,64,700,13
18,25,65,700,16
3,25,64,700,13
12,25,63,700,16
10,25,69,700,13
4,25,69,700,13
6,25,69,700,13
11,25,68,700,13
3,25,68,700,13
4,25,68,700,13
8,25,64,700,13
2,25,69,700,13
5,25,65,700,13
6,25,68,700,13
11,24,65,700,13
17,24,65,700,16
12,24,64,700,16
7,24,64,700,13
9,24,67,700,13
2,24,67,700,13
6,24,67,700,13
8,24,64,700,13
8,24,65,700,13
0,23,65,700,13
12,23,65,700,16
9,23,65,700,13
16,23,66,700,16
9,23,66,700,13
7,23,66,700,13
11,23,66,700,13
11,23,67,700,13
12,23,67,700,16
6,23,67,700,13
8,23,67,700,13
14,23,68,700,16
8,23,68,700,13
9,23,68,700,13
13,22,68,700,16
16,22,68,700,16
3,22,69,700,13
15,22,69,700,16
7,22,70,700,13
0,22,69,700,13
16,22,70,700,16
5,22,70,700,13
12,22,70,700,16
1,22,70,700,13
14,22,70,700,16
18,22,70,700,16
3,22,70,700,13
17,22,71,700,16
3,22,71,700,13
17,22,72,700,16
8,22,72,700,13
18,22,71,700,16
3,22,72,700,13
13,22,72,700,16
16,22,72,700,16
12,22,72,700,16
6,22,72,700,13
15,22,72,700,16
14,22,73,700,16
0,22,73,700,13
6,22,73,700,13
13,22,73,700,16
12,22,73,700,16
14,22,73,600,17
2,22,72,500,14
14,22,72,500,17
13,22,73,500,17
18,22,73,500,17
4,22,72,500,14
16,22,72,500,17
4,22,73,500,14
5,22,73,500,14
3,22,73,500,14
14,22,73,500,17
16,22,73,500,17
17,22,73,500,17
8,22,73,500,14
1,22,73,500,14
6,22,73,500,14
9,22,73,500,14
15,22,73,500,17
12,22,74,500,17
16,22,74,500,17
8,22,74,500,14
5,22,74,500,14
13,22,74,500,17
8,22,75,500,14
17,22,74,500,17
17,22,75,500,17
16,22,75,500,17
13,22,75,500,17
18,22,75,500,17
9,22,74,500,14
15,22,75,500,17
7,22,75,500,14
2,22,75,500,14
4,22,74,500,14
1,22,75,500,14
1,22,76,500,14
9,22,76,500,14
14,22,76,500,17
9,21,75,500,8
16,22,76,500,17
5,21,75,500,8
4,22,75,500,14
10,22,75,500,14
12,22,75,500,17
1,21,75,500,8
5,22,76,500,14
12,21,75,500,19
13,21,74,500,19
17,22,76,500,17
8,22,76,500,14
0,22,76,500,14
11,22,76,500,14
11,21,74,500,8
2,21,74,500,8
14,22,74,500,17
16,21,74,500,19
15,22,74,500,17
6,22,74,500,14
1,21,74,500,8
15,21,74,500,19
6,21,74,500,8
10,21,74,500,8
13,21,75,500,19
10,22,74,500,14
6,22,76,500,14
0,22,74,500,14
0,22,76,600,14
2,22,76,600,14
12,22,76,600,17
16,22,76,600,17
5,22,76,600,14
16,22,75,600,17
13,22,76,600,17
15,22,75,600,17
3,22,76,600,14
9,22,75,600,14
17,22,76,600,17
5,22,75,600,14
6,22,76,600,14
15,22,76,600,17
6,22,75,600,14
11,22,75,600,14
11,22,76,600,14
2,22,75,600,14
4,22,76,600,14
9,22,76,600,14
17,22,75,600,17
18,22,75,600,17
14,22,77,600,17
12,22,77,600,17
16,22,77,600,17
1,22,76,600,14
4,22,75,600,14
4,21,75,600,8
12,22,74,600,17
15,21,74,600,19
1,21,73,600,8
0,21,74,600,8
13,22,74,600,17
2,21,74,600,8
8,21,74,600,8
4,21,74,600,8
10,21,74,600,8
1,21,74,600,8
16,21,75,600,19
12,21,75,600,19
11,21,75,600,8
12,22,75,600,17
17,21,75,600,19
8,22,76,600,14
3,22,75,600,14
10,22,76,600,14
10,22,75,600,14
7,21,75,600,8
18,21,75,600,19
18,22,76,600,17
13,21,75,600,19
8,22,75,600,14
16,21,74,600,19
11,21,74,600,8
12,21,74,600,19
6,21,73,600,8
9,21,75,600,8
3,22,74,600,14
8,22,74,600,14
7,21,74,600,8
5,21,74,600,8
1,21,75,600,8
10,21,75,600,8
5,21,75,600,8
0,21,75,600,8
2,21,75,600,8
3,21,75,600,8
10,22,74,600,14
4,22,74,600,14
6,21,75,600,8
14,22,75,600,17
3,21,73,600,8
7,22,73,600,14
3,22,73,600,14
14,22,74,600,17
2,22,74,600,14
19,21,75,600,19
1,22,74,600,14
8,21,73,600,8
5,21,73,600,8
11,22,74,600,14
7,21,73,600,8
13,22,72,600,17
16,22,72,600,17
16,22,71,600,19
0,22,72,600,14
12,22,72,600,17
3,22,72,600,14
17,21,72,600,19
9,22,72,600,14
5,22,72,600,14
15,22,74,600,17
18,22,72,600,17
10,22,72,600,14
9,21,73,600,8
10,21,72,600,8
6,22,73,600,14
9,22,73,600,14
2,22,72,600,14
16,21,72,600,19
4,22,72,600,14
0,21,72,600,8
1,21,72,600,8
11,22,72,600,14
11,21,72,600,8
4,22,73,600,14
2,21,73,600,8
1,22,72,600,14
10,22,73,600,14
7,22,74,600,14
8,22,72,600,14
5,22,73,600,14
2,22,73,600,14
0,22,73,600,14
9,22,74,600,14
5,22,74,600,14
17,22,74,600,17
18,22,74,600,17
16,22,74,600,17
0,22,74,600,14
6,22,74,600,14
13,22,75,600,17
0,22,75,600,14
7,22,75,600,14
1,22,75,600,14
3,21,72,600,8
13,21,73,600,19
17,22,72,600,17
14,22,71,600,19
6,22,72,600,14
11,22,71,600,14
4,22,71,600,14
16,22,71,600,17
18,22,71,600,17
3,22,71,600,14
1,22,71,600,14
0,22,71,600,14
15,22,71,600,17
6,22,71,600,14
8,22,71,600,14
9,22,71,600,14
14,22,71,600,17
7,22,71,600,14
12,22,71,600,17
17,22,71,600,17
6,22,70,600,14
17,22,70,600,17
12,22,71,600,19
15,22,71,600,19
9,22,71,600,8
4,22,71,600,8
5,22,71,600,8
13,22,71,600,19
17,22,71,600,19
6,22,71,600,8
3,22,71,600,8
2,22,71,600,8
13,21,70,600,19
18,21,71,600,19
11,21,71,600,8
16,21,71,600,19
7,22,71,600,8
1,22,71,600,8
15,21,71,600,19
9,21,71,600,8
7,21,71,600,8
7,21,70,600,8
15,21,70,600,19
12,21,70,600,19
14,21,70,600,19
16,21,70,600,19
9,21,70,600,8
10,21,69,600,8
5,21,69,600,8
18,21,70,600,19
2,21,70,600,8
5,21,70,600,8
3,21,70,600,8
13,21,69,600,19
2,21,69,600,8
8,21,69,600,8
15,21,69,600,19
14,21,69,600,19
0,21,69,600,8
18,21,69,600,19
9,21,69,600,8
4,21,69,600,8
10,21,70,600,8
11,21,69,600,8
1,21,70,600,8
12,21,69,600,19
1,21,69,600,8
11,21,70,600,8
0,21,70,600,8
6,21,70,600,8
19,21,70,600,19
8,21,70,600,8
17,21,70,600,19
4,21,70,600,8
16,21,69,600,19
6,21,69,600,8
17,21,71,600,19
17,21,69,600,19
0,21,71,600,8
12,21,71,600,19
10,21,71,600,8
5,21,71,600,8
3,21,71,600,8
2,21,71,600,8
14,21,71,600,19
4,21,71,600,8
6,21,71,600,8
13,21,71,600,19
1,21,71,600,8
8,21,71,600,8
13,21,72,600,19
0,21,73,600,8
13,21,76,600,19
5,21,76,600,8
10,21,77,600,8
6,21,78,600,8
0,21,77,600,8
2,22,77,600,14
13,22,77,600,17
15,22,77,600,17
6,22,77,600,14
10,22,78,600,14
4,22,77,600,14
11,22,77,600,14
0,22,77,600,14
1,22,77,600,14
14,22,76,600,17
7,22,76,600,14
0,22,69,600,14
10,23,73,600,14
2,23,71,600,14
15,23,71,600,17
6,23,72,600,14
9,22,70,600,14
8,23,71,600,14
16,23,71,600,17
6,23,70,600,14
9,23,70,600,14
15,23,70,600,17
11,23,70,600,14
14,23,70,600,17
1,23,71,600,14
0,23,70,600,14
18,23,69,600,17
1,23,69,600,14
13,23,70,600,17
18,23,70,600,17
7,23,70,600,14
4,23,69,600,14
3,23,68,600,14
1,23,67,600,14
5,23,68,600,14
5,23,72,600,14
3,23,70,600,14
8,23,72,600,14
7,23,73,600,14
14,23,73,600,17
16,23,73,600,17
8,23,73,600,14
10,23,70,600,14
13,23,73,600,17
7,23,72,600,14
18,23,72,600,17
0,23,71,600,14
13,23,72,600,17
2,23,73,600,14
12,23,73,600,17
14,23,72,600,17
16,23,72,600,17
12,23,72,600,17
12,24,72,600,17
10,23,72,600,14
11,23,71,600,14
3,23,71,600,14
0,24,72,600,14
14,24,72,600,17
15,24,72,600,17
17,24,72,600,17
1,24,73,600,14
7,24,72,600,14
6,24,72,600,14
9,24,72,600,14
8,24,72,600,14
7,24,74,600,14
10,24,73,600,14
12,24,73,600,17
1,24,72,600,14
13,24,73,600,17
14,24,73,600,17
2,24,73,600,14
8,24,73,600,14
4,24,73,600,14
16,24,72,600,17
2,24,72,600,14
14,24,71,600,17
7,24,71,600,14
18,24,72,600,17
19,24,72,600,17
17,24,71,600,17
11,24,73,600,14
3,24,72,600,14
8,24,71,600,14
4,24,72,600,14
9,24,70,600,14
7,24,73,600,14
18,24,71,600,17
6,24,71,600,14
16,24,71,600,17
11,24,72,600,14
3,24,73,600,14
6,24,73,600,14
2,24,71,600,14
17,24,73,600,17
5,24,72,600,14
9,24,73,600,14
15,24,74,600,17
13,24,74,600,17
0,24,73,600,14
1,24,71,600,14
7,24,70,600,14
5,24,71,600,14
5,24,73,600,14
0,24,71,600,14
9,24,71,600,14
10,24,70,600,14
5,24,70,600,14
13,25,72,600,17
13,25,70,600,17
2,25,72,600,14
0,25,72,600,14
9,25,69,600,14
1,24,68,600,14
8,25,69,600,14
1,25,71,600,14
14,25,70,600,17
11,25,70,600,14
2,25,70,600,14
7,25,69,600,14
2,25,69,600,14
5,25,69,600,14
6,25,69,600,14
15,25,69,600,17
13,25,71,600,17
17,25,71,600,17
7,25,71,600,14
16,25,71,600,17
16,25,70,600,17
15,25,68,600,17
3,25,69,600,14
8,25,68,600,14
18,24,66,600,17
18,25,66,600,17
4,25,68,600,14
17,24,68,600,17
0,24,69,600,14
9,25,71,600,14
18,25,70,600,17
0,25,69,600,14
1,25,70,600,14
9,25,70,600,14
12,25,71,600,17
14,25,71,600,17
3,25,71,600,14
7,25,70,600,14
2,25,71,600,14
5,25,71,600,14
6,25,70,600,14
0,25,70,600,14
12,25,69,600,17
16,25,68,600,17
17,25,69,600,17
4,25,70,600,14
15,25,70,600,17
15,25,71,600,17
3,25,70,600,14
10,25,70,600,14
18,25,71,600,17
4,25,69,600,14
10,25,69,600,14
13,25,69,600,17
8,25,70,600,14
12,25,70,600,17
14,25,69,600,17
1,25,69,600,14
17,25,70,600,17
15,25,72,600,17
11,25,72,600,14
8,25,71,600,14
11,25,71,600,14
11,24,70,600,14
16,25,69,600,17
18,25,69,600,17
4,25,71,600,14
16,25,72,600,17
8,25,72,600,14
14,25,72,600,17
5,25,72,600,14
5,25,70,600,14
6,25,68,600,14
17,25,68,600,17
13,25,68,600,17
9,25,72,600,14
2,24,68,600,14
0,25,68,600,14
11,25,68,600,14
14,25,68,600,17
7,25,68,600,14
9,25,68,600,14
18,25,68,600,17
2,25,68,600,14
3,25,68,600,14
1,25,68,600,14
12,25,66,600,17
5,25,68,600,14
2,25,65,600,14
9,25,66,600,14
16,25,66,600,17
2,25,66,600,14
15,25,65,600,17
10,25,65,600,14
1,25,65,600,14
7,25,64,600,14
5,25,64,600,14
17,25,64,600,17
18,25,64,600,17
18,25,65,600,17
11,25,65,600,14
14,25,65,600,17
10,25,64,600,14
6,25,65,600,14
3,24,63,600,14
8,25,64,600,14
2,25,64,600,14
10,24,62,600,14
0,24,62,600,14
16,24,62,600,17
18,24,62,600,17
2,24,62,600,14
4,24,63,600,14
1,25,62,600,14
9,24,62,600,14
9,24,63,600,14
4,25,64,600,14
4,24,62,600,14
15,25,66,600,17
8,25,67,600,14
8,25,66,600,14
9,25,65,600,14
4,25,66,600,14
6,25,66,600,14
12,25,67,600,17
15,25,67,600,17
4,25,67,600,14
16,25,67,600,17
13,25,66,600,17
5,25,65,500,14
16,25,65,500,17
6,25,66,500,14
13,25,65,500,17
14,25,66,500,17
4,25,65,500,14
12,25,65,500,17
2,25,66,500,14
6,25,67,500,14
9,25,66,500,14
0,25,66,500,14
14,25,65,500,17
0,25,65,500,14
15,25,64,500,17
17,25,64,500,17
0,25,63,500,14
14,24,63,500,17
13,25,64,500,17
12,25,64,500,17
1,25,65,500,14
16,25,66,500,17
18,25,66,500,17
0,25,64,500,14
1,25,64,500,14
9,25,65,500,14
11,25,66,500,14
4,25,66,500,14
17,25,66,500,17
2,25,65,500,14
10,25,65,500,14
15,24,63,500,17
18,24,63,500,17
16,25,64,500,17
12,24,63,500,17
13,24,63,500,17
2,24,63,500,14
8,25,64,500,14
14,25,64,500,17
2,25,64,500,14
16,24,64,500,17
6,24,63,500,14
18,24,64,500,17
16,24,63,500,17
17,24,63,500,17
3,25,64,500,14
9,24,64,500,14
7,24,63,500,14
6,24,64,500,14
8,24,66,500,14
2,24,64,500,14
12,24,64,500,17
9,24,63,500,14
5,24,64,500,14
13,24,64,500,17
15,24,64,500,17
9,24,66,500,14
4,24,65,500,14
14,24,67,500,17
5,24,65,500,14
18,24,65,500,17
9,24,67,500,14
7,24,68,500,14
14,24,68,500,17
2,24,66,500,14
2,24,65,500,14
10,24,66,500,14
15,24,66,500,17
16,24,67,500,17
14,24,64,500,17
6,24,67,500,14
10,24,68,500,14
11,24,66,500,14
0,24,64,500,14
0,24,63,500,14
7,24,64,500,14
17,24,66,500,17
4,24,67,500,14
7,24,62,500,14
15,24,62,500,17
13,24,62,500,17
11,24,62,500,14
12,24,62,500,17
6,24,62,500,14
5,24,63,500,14
3,24,66,500,14
1,24,64,500,14
4,24,63,500,14
10,24,63,500,14
1,24,62,500,14
11,24,63,500,14
1,24,67,500,14
18,24,66,500,17
5,24,67,500,14
5,24,68,500,14
3,24,63,500,14
8,24,67,500,14
3,24,64,500,14
3,24,67,500,14
4,24,66,500,14
4,24,64,500,14
17,24,62,500,17
1,24,63,500,14
10,24,67,500,14
11,24,64,400,15
18,24,67,500,17
9,24,68,500,14
2,24,68,500,14
16,24,68,500,17
17,24,68,500,17
13,24,68,500,17
4,24,68,500,14
2,24,69,500,14
1,24,68,500,14
6,24,68,500,14
9,21,69,400,9
9,20,67,400,9
4,20,67,400,9
1,20,67,400,9
2,21,68,400,9
6,20,67,400,9
5,20,67,400,9
3,20,67,400,9
13,20,67,400,12
15,20,67,400,12
10,20,67,400,9
14,20,67,400,12
15,20,68,400,12
12,20,67,400,12
2,20,68,400,9
9,20,68,400,9
7,20,68,400,9
18,20,68,400,12
4,20,68,400,9
8,20,67,400,9
17,20,68,400,12
13,20,68,400,12
12,20,67,700,10
14,20,68,400,12
8,20,68,400,9
2,20,69,600,8
11,20,67,400,9
18,20,69,400,12
7,21,68,400,9
15,21,68,400,12
18,21,68,400,12
0,20,68,400,9
5,21,68,400,9
11,21,67,400,9
0,20,67,400,9
2,20,67,400,9
15,20,66,400,12
14,20,66,400,12
5,20,66,400,9
16,20,66,400,12
18,20,67,400,12
5,20,68,400,9
13,20,66,400,12
18,20,66,400,12
1,20,66,400,9
8,20,66,400,9
17,20,67,400,12
7,20,67,400,9
13,20,69,400,12
10,20,68,400,9
12,20,68,400,12
10,20,68,300,9
3,20,66,300,9
12,20,68,300,12
17,20,68,300,12
7,20,68,300,9
9,21,67,400,9
10,21,67,400,9
